,0
2671,sd_sent_Wall_thickness
2672,sd_sent_Wallet
2673,sd_sent_Wallet_quality
2674,sd_sent_Warmth
2675,sd_sent_Warping
2676,sd_sent_Watch_band_organizer
2677,sd_sent_Watch_band_quality
2678,sd_sent_Watch_band_storage
2679,sd_sent_Watch_case_quality
2680,sd_sent_Watch_condition
2681,sd_sent_Watch_face_damage
2682,sd_sent_Watch_for_kids
2683,sd_sent_Watch_functionality
2684,sd_sent_Watch_hold
2685,sd_sent_Watch_protection
2686,sd_sent_Watch_quality
2687,sd_sent_Watch_security
2688,sd_sent_Watch_stability
2689,sd_sent_Watch_stand
2690,sd_sent_Water_resistance
2691,sd_sent_Water_retention
2692,sd_sent_Waterproof
2693,sd_sent_Wear_quality
2694,sd_sent_Wear_resistance
2695,sd_sent_Wearability
2696,sd_sent_Weather_protection
2697,sd_sent_Weather_resistance
2698,sd_sent_Weatherproof
2699,sd_sent_Weddings
2700,sd_sent_Weight
2701,sd_sent_Weight_capacity
2702,sd_sent_Weight_distribution
2703,sd_sent_Wheel_durability
2704,sd_sent_Wheel_quality
2705,sd_sent_Wifi_connectivity
2706,sd_sent_Wifi_feature
2707,sd_sent_Wifi_performance
2708,sd_sent_Wide_angle
2709,sd_sent_Wide_field_of_view
2710,sd_sent_Wifi
2711,sd_sent_Wifi_capability
2712,sd_sent_Wifi_compatibility
2713,sd_sent_Wifi_coverage
2714,sd_sent_Wifi_functionality
2715,sd_sent_Wifi_quality
2716,sd_sent_Wifi_reliability
2717,sd_sent_Wifi_signal
2718,sd_sent_Windscreen
2719,sd_sent_Wire_connectivity
2720,sd_sent_Wire_hiding
2721,sd_sent_Wire_length
2722,sd_sent_Wire_quality
2723,sd_sent_Wire_thickness
2724,sd_sent_Wired_connectivity
2725,sd_sent_Wired_earbuds
2726,sd_sent_Wireless_charging
2727,sd_sent_Wireless_charging_capability
2728,sd_sent_Wireless_compatibility
2729,sd_sent_Wireless_connection
2730,sd_sent_Wireless_connectivity
2731,sd_sent_Wireless_microphone
2732,sd_sent_Wires
2733,sd_sent_Wiring
2734,sd_sent_Wood_feel
2735,sd_sent_Wood_quality
2736,sd_sent_Work_calls
2737,sd_sent_Work_well
2738,sd_sent_Workability
2739,sd_sent_Workout_tracking
2740,sd_sent_Workouts
2741,sd_sent_Works_great
2742,sd_sent_Works_well
2743,sd_sent_Wrist_angle
2744,sd_sent_Wrist_comfort
2745,sd_sent_Wrist_feel
2746,sd_sent_Wrist_fit
2747,sd_sent_Wrist_looseness
2748,sd_sent_Wrist_pain
2749,sd_sent_Wrist_pain_relief
2750,sd_sent_Wrist_protection
2751,sd_sent_Wrist_rest
2752,sd_sent_Wrist_rest_quality
2753,sd_sent_Wrist_security
2754,sd_sent_Wrist_size
2755,sd_sent_Wrist_stability
2756,sd_sent_Wrist_strain
2757,sd_sent_Wrist_support
2758,sd_sent_Write_speed
2759,sd_sent_Writer
2760,sd_sent_Writing_ability
2761,sd_sent_Writing_area
2762,sd_sent_Writing_capability
2763,sd_sent_Writing_experience
2764,sd_sent_Writing_pad
2765,sd_sent_Writing_quality
2766,sd_sent_Writing_style
2767,sd_sent_Xbox_cooling
2768,sd_sent_Yellowing
2769,sd_sent_Zaxis_adjustment
2770,sd_sent_Zipper_accessibility
2771,sd_sent_Zipper_capacity
2772,sd_sent_Zipper_closure
2773,sd_sent_Zipper_ease
2774,sd_sent_Zipper_failure
2775,sd_sent_Zipper_quality
2776,sd_sent_Zipper_width
2777,sd_sent_Zoom
2778,sd_sent_Zoom_ability
2779,sd_sent_Zoom_capability
2780,sd_sent_Zoom_feature
2781,sd_sent_Zoom_lens
2782,sd_sent_Zoom_power
2783,sd_sent_Zoom_quality
2784,sd_sent_Zoom_range
2785,sd_sent_Zoom_speed
2786,sd_sent_Zoom_support
2787,sd_sent_count_POSITIVE
2788,sd_sent_count_MIXED
2789,sd_sent_count_NEGATIVE
